,emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
10770,827,0.1,0.93,6,269,4,0,1,0,IT,low
10771,1352,0.11,0.77,6,274,4,0,1,0,support,medium
10772,12582,0.81,0.88,5,242,5,0,1,0,support,medium
10773,13580,0.56,0.67,3,270,2,0,0,0,sales,medium
10774,3049,0.82,0.82,5,285,2,1,0,0,IT,low
10775,12741,0.1,0.89,7,291,4,0,1,0,support,medium
10776,961,0.39,0.51,2,132,3,0,1,0,support,medium
10777,1157,0.4,0.51,2,156,3,0,1,0,sales,medium
10778,7466,0.83,0.81,4,209,4,0,0,0,IT,medium
10779,4228,0.67,0.67,3,183,3,0,0,0,accounting,medium
10780,6568,0.3,0.97,3,171,4,1,0,0,management,medium
10781,3731,0.79,0.78,3,101,2,1,0,0,product_mng,medium
10782,11352,0.64,0.52,5,258,10,1,0,0,management,high
10783,11679,0.27,0.42,6,173,7,0,0,0,sales,medium
10784,13179,0.2,0.99,5,151,3,1,0,0,support,low
10785,529,0.09,0.8,6,301,5,0,1,0,IT,medium
10786,6569,0.63,0.98,4,228,3,0,0,0,marketing,medium
10787,1561,0.09,0.83,6,286,4,0,1,0,hr,low
10788,6905,0.52,0.62,3,160,2,0,0,0,hr,medium
10789,8760,0.98,0.81,3,153,4,0,0,0,technical,medium
10790,7123,0.78,0.68,5,168,3,0,0,0,sales,low
10791,4865,0.91,0.99,3,188,3,1,0,0,support,medium
10792,4949,0.59,0.77,3,169,3,0,0,0,IT,low
10793,13601,0.16,0.42,3,182,3,1,0,0,product_mng,low
10794,6483,0.48,0.81,4,248,2,0,0,0,RandD,medium
10795,3470,0.9,0.79,4,236,3,1,0,0,technical,medium
10796,13655,0.58,0.8,4,113,3,0,0,0,IT,medium
10797,4037,0.78,0.8,4,175,3,0,0,0,product_mng,medium
10798,8659,0.74,0.92,4,226,3,0,0,0,hr,medium
10799,8435,0.58,0.45,3,131,2,0,0,0,technical,low
10800,9902,0.92,0.82,5,252,3,0,0,0,support,medium
10801,4364,0.85,0.72,3,201,3,0,0,0,sales,low
10802,12075,0.11,0.97,6,277,4,0,1,0,product_mng,medium
10803,10766,0.49,0.59,4,137,4,0,0,0,technical,high
10804,13012,0.48,0.53,3,211,4,0,0,0,technical,low
10805,2926,0.5,0.89,5,222,3,0,0,0,sales,low
10806,12277,0.1,0.97,6,267,4,1,1,0,support,low
10807,14477,0.84,0.93,4,251,5,0,1,0,technical,medium
10808,2740,0.56,0.81,3,145,2,0,0,0,product_mng,low
10809,4190,0.61,0.5,4,217,4,1,0,0,product_mng,medium
10810,10361,0.12,0.7,5,277,3,0,0,0,support,medium
10811,12978,0.72,0.5,4,164,2,1,0,0,management,low
10812,13626,0.89,0.99,2,258,3,0,0,0,sales,medium
10813,8709,0.16,0.66,6,229,6,0,0,0,marketing,low
10814,4820,0.8,0.91,3,202,2,0,0,0,sales,medium
10815,6900,0.86,1.0,3,166,3,1,0,0,accounting,medium
10816,11462,0.57,0.85,4,250,3,1,0,1,marketing,low
10817,5105,0.38,0.5,2,170,3,0,0,0,product_mng,low
10818,8182,0.84,0.71,4,222,2,0,0,0,sales,medium
10819,6023,0.77,0.66,6,181,4,0,0,0,product_mng,high
10820,4452,0.87,0.68,5,187,3,0,0,0,sales,low
10821,3461,0.63,0.59,3,155,3,1,0,0,sales,medium
10822,3264,0.58,0.73,3,165,2,0,0,0,technical,medium
10823,5269,0.84,0.59,4,216,2,0,0,0,support,low
10824,4307,0.66,0.5,3,218,2,0,0,0,hr,medium
10825,4559,0.8,0.83,4,183,2,1,0,1,support,low
10826,13275,0.8,0.86,3,203,3,0,0,0,support,medium
10827,8164,0.57,0.69,3,154,2,0,0,0,RandD,low
10828,2605,0.85,0.78,4,251,3,0,0,0,sales,medium
10829,8980,0.4,0.45,4,113,3,0,0,0,support,low
10830,3492,0.83,0.99,4,226,2,0,0,0,technical,low
10831,288,0.11,0.79,6,292,4,0,1,1,technical,low
10832,12444,0.81,0.98,5,245,5,0,1,0,IT,low
10833,866,0.82,0.85,5,218,5,0,1,0,sales,low
10834,9618,0.8,0.65,3,264,4,0,0,0,management,high
10835,9121,0.76,0.71,6,168,2,0,0,0,technical,high
10836,10508,0.54,0.76,2,166,4,0,0,0,support,medium
10837,11976,0.59,0.77,3,272,8,0,0,0,management,high
10838,7295,0.76,0.58,5,136,3,0,0,0,technical,medium
10839,4002,0.16,0.94,3,178,4,0,0,0,hr,medium
10840,11001,0.49,0.6,2,113,5,0,0,0,IT,low
10841,8541,0.51,0.71,5,154,2,0,0,0,product_mng,medium
10842,1876,0.72,0.84,4,256,5,0,1,0,technical,low
10843,10421,0.89,0.99,4,274,4,0,0,0,technical,low
10844,6186,0.74,0.75,4,257,3,0,0,0,support,low
10845,5518,0.96,0.82,4,201,2,0,0,0,sales,high
10846,11204,0.48,0.71,2,162,3,1,0,0,sales,high
10847,8337,0.52,0.39,6,246,4,0,0,0,sales,medium
10848,10841,0.63,0.64,3,180,3,0,0,0,accounting,low
10849,2659,0.76,0.98,2,111,2,0,0,0,IT,low
10850,9156,0.59,0.47,3,129,2,0,0,0,RandD,medium
10851,13587,1.0,0.93,5,167,3,0,0,0,sales,medium
10852,7848,0.78,0.63,6,111,6,0,0,0,IT,high
10853,6527,0.86,0.78,4,164,2,0,0,0,technical,low
10854,8601,0.53,0.51,4,181,3,0,0,0,support,low
10855,904,0.43,0.47,2,128,3,0,1,0,IT,low
10856,6327,0.71,0.74,4,206,4,0,0,0,product_mng,medium
10857,11372,0.94,0.59,3,151,2,0,0,0,sales,low
10858,7620,0.72,0.82,4,231,3,0,0,0,IT,low
10859,11059,0.49,0.59,5,140,3,0,0,0,support,high
10860,5449,0.99,0.99,4,195,2,0,0,0,accounting,low
10861,8498,0.79,0.66,4,243,3,0,0,0,sales,medium
10862,12732,0.79,0.94,4,232,5,0,1,0,technical,medium
10863,1093,0.73,1.0,5,230,5,0,1,0,sales,low
10864,13761,0.73,0.92,6,189,3,1,0,0,sales,medium
10865,3109,0.6,0.98,4,195,3,0,0,0,support,medium
10866,9519,0.52,0.71,3,151,3,0,0,0,support,low
10867,4898,0.85,0.81,4,164,4,0,0,0,sales,medium
10868,8166,0.6,0.59,5,266,2,0,0,0,RandD,low
10869,2777,0.52,0.72,3,253,3,0,0,0,accounting,low
10870,4683,0.87,0.49,4,149,2,0,0,0,sales,low
10871,8155,0.9,0.67,3,165,2,0,0,0,IT,high
10872,1394,0.82,0.93,4,246,5,0,1,0,sales,medium
10873,6307,1.0,0.81,3,168,4,0,0,0,support,low
10874,7882,0.61,0.45,3,114,3,0,0,0,sales,high
10875,191,0.09,0.8,7,283,5,0,1,0,technical,low
10876,14116,0.16,0.68,5,149,7,1,0,0,sales,medium
10877,12235,0.48,0.57,4,270,4,0,1,0,technical,low
10878,12204,0.1,0.93,6,256,4,0,1,0,support,low
10879,11342,0.77,0.91,4,239,3,1,0,0,product_mng,low
10880,14036,0.75,0.79,4,263,3,0,0,1,marketing,medium
10881,14306,0.09,0.83,6,255,4,0,1,0,sales,low
10882,13534,0.57,0.88,4,140,2,0,0,0,support,medium
10883,3203,0.12,0.61,6,172,6,0,0,0,RandD,high
10884,10447,0.93,0.55,3,134,3,1,0,0,product_mng,low
10885,3340,0.88,0.98,3,263,3,1,0,0,technical,high
10886,8385,0.96,0.87,4,213,3,0,0,0,IT,medium
10887,2405,0.16,0.76,5,192,3,0,0,0,technical,medium
10888,11986,0.72,0.64,4,192,3,0,0,0,sales,medium
10889,3634,0.88,0.58,4,147,4,0,0,0,support,medium
10890,6575,0.73,0.55,4,267,3,0,0,0,sales,low
10891,13248,0.3,0.58,2,189,4,1,0,0,accounting,low
10892,3886,0.92,0.69,4,149,6,1,0,0,RandD,medium
10893,4525,0.78,0.59,4,180,3,0,0,0,sales,low
10894,7590,0.67,0.48,6,107,2,1,0,0,hr,low
10895,4502,0.43,0.6,3,138,3,0,0,1,RandD,medium
10896,7312,0.64,0.89,4,146,3,0,0,0,technical,low
10897,10825,0.77,0.5,3,141,3,0,0,0,IT,medium
10898,3275,0.88,0.52,5,264,4,0,0,0,product_mng,medium
10899,2714,0.83,0.7,5,154,3,0,0,0,technical,medium
10900,11938,0.82,0.74,3,229,7,0,0,1,management,high
10901,9727,0.63,0.74,4,202,3,0,0,0,hr,low
10902,7864,1.0,0.59,3,253,3,0,0,0,support,low
10903,10444,0.75,0.71,5,147,4,1,0,0,IT,medium
10904,9113,0.86,0.92,4,229,4,0,0,0,accounting,medium
10905,426,0.42,0.51,2,136,3,0,1,0,technical,medium
10906,8258,0.56,0.43,2,169,3,0,0,0,sales,medium
10907,7682,0.5,0.83,4,242,2,0,0,0,support,medium
10908,9620,0.68,0.65,3,243,2,0,0,0,sales,medium
10909,10217,0.99,0.98,4,259,3,0,0,0,IT,low
10910,12762,0.09,0.93,6,249,4,0,1,0,sales,low
10911,1870,0.11,0.77,6,247,4,0,1,0,technical,medium
10912,11570,0.59,0.47,3,159,4,0,0,0,product_mng,low
10913,13749,0.6,0.9,4,260,2,0,0,0,sales,medium
10914,2161,0.46,0.69,2,159,2,0,0,0,sales,low
10915,2383,0.6,0.6,3,258,3,0,0,0,sales,low
10916,9120,0.59,0.67,6,126,3,0,0,0,technical,medium
10917,9226,0.57,0.98,3,171,3,0,0,0,product_mng,medium
10918,3594,0.81,0.77,4,197,3,0,0,0,marketing,low
10919,6425,0.5,0.89,3,187,4,1,0,0,sales,medium
10920,4181,0.7,0.85,3,188,2,0,0,0,technical,medium
10921,6207,0.48,0.84,3,146,2,1,0,0,sales,medium
10922,10093,0.66,0.62,4,241,3,0,0,0,sales,medium
10923,7122,0.93,1.0,3,148,4,0,0,0,sales,low
10924,654,0.37,0.51,2,132,3,0,1,0,technical,medium
10925,10445,0.63,0.89,3,239,3,0,0,0,IT,medium
10926,10280,0.85,0.96,2,260,3,0,0,0,support,medium
10927,9537,0.28,0.94,6,167,3,1,0,0,RandD,low
10928,2248,0.78,0.8,4,194,2,1,0,0,technical,medium
10929,2194,1.0,0.66,4,180,3,0,0,0,technical,low
10930,5346,0.83,0.85,4,201,2,1,0,0,support,low
10931,6925,0.36,0.93,3,162,5,0,0,0,support,low
10932,11631,0.68,0.67,4,162,10,0,0,0,management,high
10933,7207,0.68,0.74,4,215,3,0,0,0,accounting,low
10934,2844,0.5,0.95,5,137,3,0,0,0,sales,medium
10935,4781,0.88,0.77,4,168,4,0,0,0,support,medium
10936,1599,0.83,0.94,5,273,5,0,1,0,RandD,medium
10937,11031,0.73,0.61,4,260,2,1,0,0,sales,low
10938,3639,0.52,0.8,5,257,3,0,0,0,support,medium
10939,10853,0.84,0.54,3,245,3,0,0,0,sales,low
10940,13160,0.76,0.79,5,187,4,0,0,0,hr,medium
10941,10057,0.89,0.61,3,211,2,0,0,0,support,low
10942,364,0.72,0.96,5,267,5,0,1,0,technical,low
10943,8558,0.6,0.77,4,163,3,1,0,0,marketing,low
10944,9409,0.58,0.88,4,255,3,0,0,0,sales,high
10945,14985,0.4,0.56,2,148,3,0,1,0,technical,medium
10946,12396,0.45,0.46,2,128,3,0,1,0,sales,low
10947,10178,0.73,0.61,5,222,3,0,0,0,sales,high
10948,5757,0.18,0.86,5,267,4,0,0,0,accounting,medium
10949,949,0.61,0.86,4,196,4,0,1,0,hr,low
10950,9169,0.57,0.96,5,203,4,0,0,0,sales,low
10951,317,0.43,0.47,2,135,3,0,1,0,sales,low
10952,3862,0.79,0.83,2,192,3,0,0,0,support,low
10953,6882,0.83,0.87,5,248,3,0,0,0,sales,low
10954,349,0.11,0.84,7,264,4,0,1,0,technical,medium
10955,13296,0.93,0.94,4,233,6,0,0,0,IT,medium
10956,2043,0.71,0.92,3,202,4,0,0,0,technical,low
10957,6775,0.65,0.75,4,270,2,0,0,0,technical,low
10958,6620,0.75,0.85,4,181,3,0,0,0,technical,low
10959,1377,0.74,1.0,5,222,6,0,1,0,accounting,low
10960,5812,0.55,0.7,3,237,4,0,0,0,sales,low
10961,2131,0.76,0.68,4,189,2,1,0,0,IT,medium
10962,1612,0.09,0.92,7,301,4,0,1,0,marketing,low
10963,2668,0.53,0.87,3,151,2,0,0,0,RandD,low
10964,14428,0.36,0.48,2,158,3,0,1,0,IT,low
10965,3055,0.64,0.42,5,283,5,0,0,0,marketing,low
10966,11229,0.71,0.64,3,267,3,0,0,0,technical,low
10967,13226,0.52,0.89,3,188,6,0,0,0,marketing,medium
10968,8006,0.52,0.59,6,104,4,0,0,0,product_mng,medium
10969,2184,0.22,0.53,4,244,2,0,0,0,support,medium
10970,3258,0.7,0.67,4,224,3,0,0,0,support,medium
10971,3003,0.43,0.63,3,156,3,0,0,0,sales,medium
10972,9022,0.45,0.46,3,179,2,1,0,0,sales,low
10973,10516,0.49,0.52,4,267,2,0,0,0,technical,high
10974,5221,0.53,0.5,4,185,3,0,0,0,hr,low
10975,6016,0.51,0.54,3,154,3,1,0,0,IT,medium
10976,4971,0.74,0.59,2,257,4,1,0,0,sales,medium
10977,793,0.9,0.83,5,259,5,0,1,0,accounting,low
10978,3618,0.23,0.64,5,150,5,0,0,0,hr,medium
10979,9471,0.75,0.59,3,242,3,0,0,0,marketing,medium
10980,12178,0.38,0.5,2,140,3,0,1,0,sales,medium
10981,7372,0.21,0.85,6,221,5,0,0,0,technical,medium
10982,14034,0.57,0.99,3,222,3,1,0,1,management,low
10983,14586,0.86,0.84,5,254,5,0,1,0,product_mng,medium
10984,11039,0.61,0.52,3,224,3,0,0,0,hr,low
10985,13506,0.91,0.64,3,241,10,0,0,0,sales,medium
10986,2365,0.84,0.54,4,160,3,0,0,0,marketing,medium
10987,7564,0.5,0.96,5,229,4,0,0,0,marketing,medium
10988,8501,1.0,0.68,3,132,2,0,0,0,sales,medium
10989,1007,0.4,0.47,2,151,3,0,1,0,sales,medium
10990,10862,0.12,0.61,6,257,3,0,0,0,sales,medium
10991,10300,0.76,0.98,4,258,3,0,0,0,RandD,low
10992,1588,0.09,0.96,6,281,4,0,1,0,management,medium
10993,4300,0.59,0.71,5,169,2,0,0,0,sales,low
10994,13446,0.99,0.94,4,167,4,0,0,0,support,low
10995,5271,0.46,0.45,2,172,2,1,0,0,management,low
10996,9411,0.81,0.49,4,285,4,0,0,0,sales,low
10997,14481,0.38,0.86,6,139,6,0,1,0,technical,medium
10998,7116,0.9,0.64,4,217,3,0,0,0,sales,low
10999,521,0.87,0.94,4,274,5,0,1,0,IT,low
11000,13087,0.66,0.91,3,191,4,0,0,0,technical,low
11001,2965,0.14,0.83,5,175,6,1,0,0,IT,low
11002,6951,0.74,0.61,3,231,2,0,0,0,support,medium
11003,2356,0.46,0.58,4,171,3,0,0,0,product_mng,low
11004,8146,0.89,0.57,3,252,2,0,0,0,support,medium
11005,12079,0.43,0.56,2,157,3,0,1,0,sales,low
11006,7805,0.65,0.75,3,194,4,1,0,0,sales,low
11007,12622,0.1,0.86,6,247,4,0,1,0,sales,medium
11008,1767,0.44,0.56,2,141,3,0,1,0,sales,low
11009,13311,0.61,0.9,2,142,3,0,0,0,marketing,high
11010,1872,0.8,0.9,5,267,5,0,1,0,technical,medium
11011,6675,0.65,0.54,4,260,3,0,0,0,technical,medium
11012,10368,0.51,0.56,4,157,3,0,0,0,IT,medium
11013,14239,0.4,0.49,2,135,3,0,1,0,sales,low
11014,11949,0.95,0.66,5,192,3,0,0,0,marketing,medium
11015,8232,0.18,0.51,5,159,6,0,0,0,IT,medium
11016,6549,0.48,0.87,3,267,2,0,0,0,IT,low
11017,428,0.55,0.6,3,180,4,0,1,0,technical,medium
11018,5420,0.74,0.93,3,204,4,0,0,0,marketing,low
11019,6897,0.96,1.0,3,231,6,0,0,0,sales,medium
11020,6322,0.67,0.75,4,133,2,0,0,0,IT,medium
11021,13372,0.74,0.64,3,136,2,0,0,0,IT,medium
11022,10536,0.97,0.81,3,145,3,0,0,0,support,low
11023,12062,0.11,0.93,7,308,4,0,1,0,IT,medium
11024,1799,0.11,0.92,7,265,4,0,1,0,technical,low
11025,6859,0.94,0.71,3,175,3,0,0,0,IT,low
11026,8743,0.84,0.5,5,267,2,0,0,0,technical,low
11027,13316,0.85,0.87,6,232,5,0,0,0,management,high
11028,6473,0.14,0.98,6,221,5,0,0,0,IT,low
11029,8304,0.91,0.48,3,224,3,0,0,0,technical,medium
11030,14447,0.83,0.85,4,255,5,0,1,0,management,low
11031,10107,0.64,0.74,4,157,4,0,0,0,accounting,low
11032,8757,0.59,0.92,5,226,3,0,0,0,support,medium
11033,5483,0.41,0.57,3,193,3,1,0,0,IT,medium
11034,2149,0.68,0.73,3,257,3,0,0,0,sales,low
11035,14118,0.69,0.54,3,164,7,0,0,0,sales,medium
11036,8969,0.69,0.89,3,216,4,0,0,0,technical,low
11037,14184,0.55,0.81,3,239,8,0,0,0,accounting,high
11038,8249,0.97,0.86,5,222,3,0,0,0,technical,low
11039,8695,0.24,0.39,4,152,5,0,0,0,product_mng,high
11040,9840,0.37,0.41,6,101,3,0,0,0,product_mng,low
11041,11904,0.96,0.62,4,253,7,0,0,0,sales,medium
11042,14517,0.45,0.47,2,135,3,0,1,0,RandD,medium
11043,13807,0.15,0.6,5,188,7,0,0,0,sales,medium
11044,10569,0.91,0.4,6,153,3,0,0,0,technical,low
11045,10793,0.61,0.42,3,104,2,0,0,0,hr,medium
11046,13990,0.48,0.8,4,196,5,0,0,0,product_mng,low
11047,783,0.72,1.0,4,245,5,0,1,0,sales,low
11048,10351,1.0,0.86,4,195,4,0,0,0,support,medium
11049,7275,0.83,0.91,4,266,3,1,0,0,sales,low
11050,4403,0.89,0.65,4,184,3,0,0,0,support,low
11051,8366,0.94,0.81,3,196,3,0,0,0,technical,medium
11052,5259,0.66,0.6,3,262,2,1,0,0,IT,low
11053,4646,0.85,0.58,4,273,4,0,0,0,IT,medium
11054,8833,0.25,0.8,5,186,4,1,0,0,support,medium
11055,14685,0.42,0.56,2,149,3,0,1,0,sales,low
11056,11587,0.65,0.55,3,156,5,0,0,0,marketing,low
11057,10215,0.23,0.51,5,139,6,0,0,0,IT,low
11058,2296,1.0,0.86,4,161,2,0,0,0,marketing,high
11059,13686,0.77,0.65,3,156,4,0,0,0,product_mng,medium
11060,9705,0.87,0.79,3,244,3,0,0,0,sales,high
11061,8426,0.6,0.74,4,174,3,0,0,0,accounting,low
11062,7591,0.68,0.64,2,167,2,0,0,0,hr,low
11063,5790,0.75,1.0,4,272,4,1,0,0,IT,medium
11064,4249,0.52,0.47,6,141,5,1,0,0,support,low
11065,3328,0.55,0.81,3,242,2,0,0,0,technical,low
11066,7489,0.14,0.93,4,180,4,0,0,0,marketing,high
11067,6662,0.94,0.69,3,248,3,0,0,0,sales,low
11068,13025,0.76,0.88,5,265,4,0,0,0,support,low
11069,7942,0.62,0.85,4,225,2,0,0,0,management,high
11070,7022,0.83,0.5,4,167,3,1,0,0,RandD,medium
11071,4763,0.84,0.83,3,215,3,0,0,0,accounting,high
11072,7046,0.58,0.59,4,224,3,0,0,0,sales,high
11073,2479,0.48,0.84,4,228,3,0,0,0,technical,medium
11074,9979,0.92,0.78,4,177,2,0,0,0,support,medium
11075,12965,0.6,0.86,6,247,6,0,0,0,product_mng,medium
11076,3382,0.55,0.69,3,225,2,0,0,0,sales,medium
11077,11427,0.77,0.98,3,286,6,0,0,0,management,high
11078,13075,0.5,0.77,4,180,3,0,0,0,sales,medium
11079,11157,0.8,0.74,3,228,3,0,0,0,technical,medium
11080,4775,0.41,0.59,2,182,3,0,0,0,technical,medium
11081,1968,0.41,0.47,2,143,3,1,1,0,technical,low
11082,9463,0.9,0.74,3,185,2,0,0,0,marketing,medium
11083,3487,0.85,0.67,4,228,4,0,0,0,support,low
11084,12392,0.45,0.55,2,148,3,0,1,0,sales,low
11085,9479,0.37,0.72,2,163,3,0,0,0,sales,low
11086,5423,0.92,0.91,3,250,4,0,0,0,support,low
11087,13983,0.65,0.4,5,125,4,0,0,0,sales,low
11088,11062,0.9,0.73,2,203,4,0,0,0,support,medium
11089,12558,0.43,0.57,2,157,3,0,1,0,sales,low
11090,12488,0.19,1.0,4,192,4,0,1,0,accounting,low
11091,8954,0.71,0.91,3,261,3,0,0,0,sales,low
11092,13174,0.65,0.79,5,233,3,0,0,0,support,low
11093,6532,0.62,0.89,3,201,3,0,0,0,technical,medium
11094,2163,0.54,0.96,4,248,3,0,0,0,sales,low
11095,5094,0.92,0.55,3,172,2,0,0,0,technical,high
11096,14628,0.82,1.0,4,229,6,0,1,0,hr,medium
11097,2083,0.33,0.45,6,239,3,0,0,0,sales,low
11098,9715,0.73,0.68,4,227,3,0,0,0,sales,low
11099,10183,0.91,0.7,6,201,2,1,0,0,accounting,low
11100,12417,0.82,1.0,4,229,6,0,1,0,hr,medium
11101,8062,0.24,0.91,4,232,2,0,0,0,support,low
11102,2281,0.65,0.68,4,128,5,0,0,0,product_mng,low
11103,5883,0.59,1.0,4,169,2,0,0,0,technical,low
11104,14760,0.85,0.82,4,270,5,0,1,0,sales,low
11105,1140,0.42,0.46,2,132,3,0,1,0,sales,low
11106,14915,0.4,0.49,2,144,3,0,1,0,support,low
11107,6847,0.8,0.82,3,178,3,0,0,0,support,low
11108,4917,0.99,0.52,4,167,3,0,0,0,hr,low
11109,7690,0.16,0.78,4,196,5,0,0,0,technical,high
11110,3134,0.35,0.69,3,141,2,1,0,0,support,low
11111,5073,0.59,0.57,2,170,3,0,0,0,technical,low
11112,14426,0.4,0.53,2,151,3,0,1,0,IT,low
11113,13178,0.87,0.87,4,144,3,0,0,0,support,low
11114,13007,0.56,0.74,3,154,2,0,0,0,hr,medium
11115,7520,0.18,0.86,6,264,3,0,0,0,technical,high
11116,4162,0.9,0.74,3,260,4,0,0,0,technical,high
11117,9863,0.75,0.93,4,195,3,0,0,0,sales,medium
11118,9137,0.98,0.62,2,240,3,1,0,0,support,low
11119,13426,0.5,1.0,5,264,8,0,0,1,accounting,high
11120,3418,0.71,0.69,2,172,3,0,0,0,technical,medium
11121,14509,0.4,0.52,2,147,3,0,1,0,product_mng,medium
11122,7575,0.24,0.5,4,209,3,0,0,0,sales,medium
11123,5144,0.98,0.61,3,226,2,0,0,0,hr,low
11124,3433,0.47,0.6,4,263,5,0,0,0,RandD,low
11125,12142,0.45,0.53,2,155,3,0,1,0,IT,low
11126,13401,0.48,0.67,3,183,2,0,0,0,technical,low
11127,8854,0.79,0.76,4,216,4,0,0,0,RandD,medium
11128,7565,0.95,0.9,2,129,5,0,0,0,marketing,medium
11129,5560,0.74,0.54,3,175,3,1,0,0,IT,high
11130,11101,0.96,0.85,4,247,3,0,0,0,sales,high
11131,7270,0.97,0.84,3,223,3,0,0,0,sales,low
11132,11495,0.49,0.49,3,168,7,0,0,0,sales,low
11133,2137,0.74,0.82,4,142,2,0,0,0,marketing,medium
11134,12757,0.77,0.92,5,235,5,0,1,0,IT,low
11135,6428,0.84,0.63,4,135,2,0,0,0,sales,medium
11136,10311,0.9,0.6,3,255,4,1,0,0,marketing,low
11137,10837,0.68,0.49,3,178,3,1,0,0,RandD,low
11138,7251,0.77,0.94,4,225,2,0,0,0,RandD,medium
11139,12074,0.09,0.87,7,295,4,0,1,0,product_mng,low
11140,1998,0.41,0.53,2,157,3,0,1,0,sales,low
11141,4134,0.52,0.8,5,234,3,0,0,0,sales,high
11142,8578,0.92,0.76,3,171,2,0,0,0,sales,medium
11143,4975,0.14,0.81,4,138,3,1,0,0,sales,high
11144,10480,0.86,0.82,3,263,6,0,0,0,sales,high
11145,4694,0.72,0.74,3,243,2,0,0,0,technical,high
11146,5122,0.9,0.67,4,233,3,0,0,1,sales,medium
11147,6780,0.31,0.92,5,197,5,0,0,0,IT,low
11148,14032,0.74,0.55,4,262,3,0,0,0,support,low
11149,14344,0.9,1.0,5,221,5,0,1,0,support,low
11150,648,0.46,0.5,2,151,3,0,1,0,technical,medium
11151,14395,0.11,0.8,6,285,4,0,1,0,accounting,medium
11152,1483,0.09,0.77,6,310,4,0,1,0,hr,low
11153,10666,0.93,0.56,5,140,3,0,0,0,technical,medium
11154,11079,0.69,0.88,3,164,10,0,0,0,management,medium
11155,11930,0.82,0.76,3,219,8,1,0,0,IT,low
11156,9852,0.67,0.58,4,158,3,0,0,0,support,medium
11157,7174,1.0,0.61,5,264,3,0,0,0,RandD,medium
11158,9619,0.72,0.57,3,203,2,1,0,0,marketing,medium
11159,3794,0.69,0.9,5,231,2,1,0,0,support,low
11160,6930,0.67,0.64,4,136,3,0,0,0,technical,low
11161,12017,0.45,0.47,2,160,3,0,1,0,sales,low
11162,4846,0.54,0.52,5,155,3,0,0,0,technical,low
11163,1623,0.86,0.85,5,267,5,0,1,0,sales,medium
11164,351,0.09,0.8,6,304,5,0,1,0,technical,medium
11165,3002,0.66,0.75,5,227,3,1,0,0,sales,medium
11166,10656,0.96,0.85,5,168,2,0,0,0,support,low
11167,3803,0.95,0.87,3,208,2,0,0,0,IT,high
11168,157,0.83,1.0,5,240,5,0,1,0,support,low
11169,8736,0.85,0.51,3,242,3,0,0,0,hr,medium
11170,4841,0.77,0.86,4,215,2,0,0,0,hr,low
11171,4440,0.71,0.62,4,192,4,0,0,0,sales,medium
11172,6872,0.51,0.8,3,254,2,0,0,0,sales,medium
11173,13593,0.37,0.72,3,121,2,0,0,0,sales,low
11174,9803,0.84,0.56,3,266,3,0,0,0,hr,high
11175,10085,0.63,0.41,3,180,5,1,0,0,marketing,medium
11176,3396,0.34,0.62,3,119,2,0,0,0,technical,low
11177,5752,0.35,0.81,5,182,5,0,0,0,sales,high
11178,6544,0.81,0.73,4,258,2,0,0,0,technical,low
11179,4674,0.98,0.88,5,203,5,1,0,0,sales,medium
11180,11377,0.95,0.52,3,183,2,1,0,0,sales,low
11181,13707,0.77,0.75,3,170,7,0,0,0,sales,low
11182,2785,0.17,0.93,3,218,4,0,0,0,technical,low
11183,13097,0.73,0.94,4,262,3,0,0,0,support,low
11184,5103,0.92,0.55,3,259,3,0,0,0,product_mng,low
11185,4124,0.65,0.57,3,137,4,1,0,0,sales,high
11186,8789,0.67,0.83,3,220,3,0,0,0,sales,low
11187,12933,0.78,0.98,4,207,2,1,0,0,technical,medium
11188,8372,0.62,0.51,4,274,2,0,0,0,support,medium
11189,1743,0.1,0.89,6,259,5,0,1,0,IT,medium
11190,688,0.09,0.92,7,254,4,0,1,0,sales,medium
11191,12293,0.41,0.49,2,146,3,0,1,0,IT,low
11192,11792,0.98,0.91,3,188,4,0,0,0,accounting,medium
11193,12688,0.09,0.92,7,254,4,0,1,0,sales,medium
11194,12297,0.39,0.55,2,156,3,0,1,0,product_mng,medium
11195,2229,0.89,0.68,3,175,2,0,0,0,sales,low
11196,6081,0.31,0.61,4,97,2,0,0,0,support,low
11197,619,0.45,0.57,2,148,3,0,1,0,marketing,high
11198,9622,0.46,0.4,3,145,2,0,0,0,support,medium
11199,1233,0.09,0.88,7,265,4,0,1,0,sales,medium
11200,11164,0.77,0.75,4,191,3,0,0,0,IT,medium
11201,3993,0.53,0.75,4,201,2,0,0,0,sales,low
11202,10696,0.6,0.59,4,201,3,0,0,0,sales,medium
11203,12242,0.37,0.46,2,156,3,0,1,0,sales,low
11204,13617,0.6,0.62,3,238,4,0,0,1,marketing,medium
11205,11195,0.61,0.89,3,242,10,0,0,0,sales,high
11206,11098,0.57,0.64,3,188,3,0,0,0,management,medium
11207,5801,0.99,0.9,4,177,3,0,0,0,RandD,low
11208,6485,0.23,0.78,4,163,6,0,0,0,RandD,medium
11209,4304,0.5,0.54,4,165,3,0,0,0,accounting,low
11210,4405,0.54,0.81,4,257,2,0,0,0,support,low
11211,11916,0.94,0.99,2,157,3,0,0,0,sales,medium
